Employee_ID,Name,Department,Role_Title,Age,Gender,Tenure_Years,Engagement_Score,Workload_Score,Exit_Interview_Feedback,Reason_For_Turnover,Knowledge_Dependency_Level,Key_Project_Participation,Productivity_Impact_Score,Performance_Score,Internal_Mobility_Participation,Learning_Development_Plan,Remote_Work_Status,Flexibility_Satisfaction,Recognition_Received,Predicted_Turnover_Risk,Retention_Action_Taken,Last_Engagement_Check,Voluntary_Turnover
3247,Employee_3247,IT,Executive,29,Male,8.9,0.28,0.65,Lack of Growth,Compensation,Medium,FALSE,10,4.8,FALSE,TRUE,TRUE,10,8,Low,Training,2/24/2030,TRUE
3248,Employee_3248,Marketing,Manager,30,Non-binary,9.3,0.62,0.6,Burnout,Better Opportunity,High,TRUE,4,2.8,TRUE,FALSE,TRUE,7,13,High,Salary Adjustment,2/25/2030,TRUE
3249,Employee_3249,Finance,Lead,48,Non-binary,17.6,0.43,0.68,Better Opportunity,Better Opportunity,Medium,FALSE,8,2.9,FALSE,TRUE,TRUE,9,8,Low,Training,2/26/2030,TRUE
3250,Employee_3250,Sales,Intern,25,Female,18,0.98,0.92,Management Conflict,Compensation,Medium,FALSE,5,3.4,FALSE,FALSE,FALSE,10,11,Medium,Salary Adjustment,2/27/2030,FALSE
3251,Employee_3251,HR,Executive,42,Non-binary,5.2,0.89,0.74,Work-Life Balance,Burnout,High,FALSE,3,4.1,FALSE,TRUE,TRUE,9,3,High,Mentorship,2/28/2030,FALSE
3252,Employee_3252,Marketing,Lead,52,Non-binary,4.4,0.79,0.81,Lack of Growth,Burnout,Low,FALSE,6,5,TRUE,FALSE,FALSE,8,8,Medium,Promotion Offered,3/1/2030,FALSE
3253,Employee_3253,Sales,Lead,42,Non-binary,10.2,0.95,0.72,Burnout,Better Opportunity,Low,TRUE,9,2.5,FALSE,FALSE,FALSE,5,3,Low,Training,3/2/2030,TRUE
3254,Employee_3254,IT,Senior Developer,46,Male,18.1,0.48,0.75,Work-Life Balance,Better Opportunity,Low,FALSE,4,3,FALSE,FALSE,FALSE,6,7,Medium,Training,3/3/2030,TRUE
3255,Employee_3255,IT,Manager,36,Male,6.8,0.92,0.7,Management Conflict,Better Opportunity,High,TRUE,6,3.1,TRUE,FALSE,FALSE,7,2,High,None,3/4/2030,FALSE
3256,Employee_3256,IT,Manager,56,Male,13.2,0.46,0.32,Cultural Issues,Burnout,High,TRUE,1,4.2,TRUE,FALSE,FALSE,9,8,Low,None,3/5/2030,TRUE
3257,Employee_3257,IT,Manager,58,Non-binary,14.3,0.79,1,Management Conflict,Personal Reasons,High,FALSE,1,4.7,TRUE,FALSE,FALSE,6,10,High,Promotion Offered,3/6/2030,FALSE
3258,Employee_3258,HR,Intern,49,Non-binary,15.7,0.79,0.32,Better Opportunity,Compensation,Low,FALSE,8,2.6,FALSE,TRUE,FALSE,6,10,High,None,3/7/2030,FALSE
3259,Employee_3259,Marketing,Analyst,35,Male,11.5,0.21,0.58,Work-Life Balance,Compensation,High,FALSE,3,4.1,TRUE,FALSE,TRUE,6,3,High,Promotion Offered,3/8/2030,FALSE
3260,Employee_3260,Operations,Intern,25,Male,8.3,0.49,0.37,Burnout,Relocation,Low,TRUE,0,4.7,TRUE,TRUE,TRUE,6,14,High,Salary Adjustment,3/9/2030,TRUE
3261,Employee_3261,Finance,Executive,41,Non-binary,19.4,0.22,0.37,Work-Life Balance,Relocation,Medium,TRUE,8,2.4,FALSE,TRUE,FALSE,8,12,Medium,None,3/10/2030,FALSE
3262,Employee_3262,HR,Lead,55,Non-binary,12.4,1,0.86,Cultural Issues,Personal Reasons,Low,FALSE,0,3.9,FALSE,FALSE,FALSE,10,7,Low,None,3/11/2030,FALSE
3263,Employee_3263,HR,Lead,33,Female,14.7,0.3,0.6,Burnout,Better Opportunity,Low,FALSE,10,2.6,FALSE,FALSE,FALSE,10,12,High,Training,3/12/2030,TRUE
3264,Employee_3264,Operations,Analyst,54,Male,7.2,0.63,0.86,Cultural Issues,Personal Reasons,Low,TRUE,1,3.3,TRUE,TRUE,FALSE,9,1,High,Promotion Offered,3/13/2030,TRUE
3265,Employee_3265,Operations,Executive,45,Non-binary,13.6,0.83,0.49,Lack of Growth,Relocation,High,TRUE,8,2.4,FALSE,TRUE,FALSE,6,6,Medium,Training,3/14/2030,TRUE
3266,Employee_3266,Finance,Analyst,41,Male,5.5,0.36,0.48,Management Conflict,Relocation,Low,FALSE,10,4.1,TRUE,FALSE,TRUE,6,1,High,None,3/15/2030,FALSE
3267,Employee_3267,Finance,Lead,26,Male,5.3,0.59,0.48,Better Opportunity,Compensation,Medium,FALSE,2,3.2,FALSE,TRUE,FALSE,5,4,Low,Salary Adjustment,3/16/2030,FALSE
3268,Employee_3268,Operations,Intern,59,Male,14.4,0.69,0.73,Lack of Growth,Personal Reasons,Medium,FALSE,10,3.7,TRUE,TRUE,FALSE,9,8,High,Mentorship,3/17/2030,TRUE
3269,Employee_3269,IT,Manager,51,Female,10.7,0.33,0.87,Management Conflict,Burnout,Medium,TRUE,0,3.6,FALSE,FALSE,TRUE,10,4,High,Promotion Offered,3/18/2030,TRUE
3270,Employee_3270,HR,Lead,45,Non-binary,13.8,0.82,0.62,Cultural Issues,Relocation,Medium,TRUE,2,4.1,FALSE,TRUE,FALSE,7,13,High,Promotion Offered,3/19/2030,TRUE
3271,Employee_3271,Sales,Senior Developer,28,Non-binary,5.8,0.44,0.57,Better Opportunity,Compensation,Medium,FALSE,8,4.7,TRUE,FALSE,FALSE,6,3,Low,Salary Adjustment,3/20/2030,FALSE
3272,Employee_3272,Finance,Manager,57,Male,12.2,0.37,0.98,Cultural Issues,Better Opportunity,Medium,TRUE,1,2.8,FALSE,FALSE,FALSE,8,7,High,Salary Adjustment,3/21/2030,FALSE
3273,Employee_3273,Finance,Lead,59,Non-binary,9.2,0.65,0.38,Burnout,Personal Reasons,Low,TRUE,4,3.8,FALSE,TRUE,TRUE,10,4,Low,Promotion Offered,3/22/2030,TRUE
3274,Employee_3274,Operations,Intern,37,Female,12.1,0.53,0.64,Cultural Issues,Relocation,High,TRUE,0,3.7,FALSE,TRUE,FALSE,6,8,Low,Promotion Offered,3/23/2030,FALSE
3275,Employee_3275,Marketing,Analyst,36,Male,6.2,0.94,0.59,Work-Life Balance,Burnout,High,FALSE,9,2.9,FALSE,TRUE,TRUE,6,8,High,Salary Adjustment,3/24/2030,TRUE
3276,Employee_3276,Sales,Manager,44,Female,14.5,0.9,0.37,Management Conflict,Relocation,Medium,FALSE,0,3.5,FALSE,FALSE,TRUE,10,1,Medium,Salary Adjustment,3/25/2030,FALSE
3277,Employee_3277,Sales,Intern,33,Female,16.2,0.59,0.49,Lack of Growth,Burnout,Low,FALSE,6,2.1,TRUE,TRUE,TRUE,6,9,High,Salary Adjustment,3/26/2030,FALSE
3278,Employee_3278,Finance,Executive,50,Non-binary,5.6,0.49,0.32,Work-Life Balance,Personal Reasons,Medium,TRUE,9,3.3,FALSE,TRUE,FALSE,9,8,Medium,None,3/27/2030,TRUE
3279,Employee_3279,IT,Senior Developer,36,Non-binary,6.4,0.46,0.91,Burnout,Burnout,Medium,TRUE,9,2.8,FALSE,FALSE,FALSE,9,10,High,Promotion Offered,3/28/2030,TRUE
3280,Employee_3280,Marketing,Manager,50,Female,13.4,0.41,0.73,Management Conflict,Burnout,Medium,FALSE,2,4.6,FALSE,TRUE,FALSE,6,7,Medium,Promotion Offered,3/29/2030,FALSE
3281,Employee_3281,Sales,Analyst,42,Non-binary,14.1,0.64,0.87,Burnout,Compensation,Medium,FALSE,0,3.1,FALSE,TRUE,FALSE,8,13,Low,Salary Adjustment,3/30/2030,FALSE
3282,Employee_3282,Finance,Executive,36,Female,14.2,0.84,0.67,Management Conflict,Personal Reasons,High,TRUE,0,2.6,TRUE,FALSE,TRUE,7,9,Low,Training,3/31/2030,TRUE
3283,Employee_3283,Sales,Intern,35,Female,13.8,0.45,0.72,Management Conflict,Relocation,High,FALSE,10,3.6,TRUE,FALSE,TRUE,5,6,High,Mentorship,4/1/2030,FALSE
3284,Employee_3284,Marketing,Senior Developer,37,Male,8.2,0.35,0.79,Better Opportunity,Better Opportunity,Low,TRUE,10,4.4,TRUE,TRUE,FALSE,7,5,High,Promotion Offered,4/2/2030,TRUE
3285,Employee_3285,Marketing,Analyst,36,Female,8.2,0.58,0.94,Work-Life Balance,Personal Reasons,Low,FALSE,4,3.1,TRUE,FALSE,FALSE,10,3,Medium,None,4/3/2030,TRUE
3286,Employee_3286,HR,Intern,25,Female,5.5,0.26,0.36,Lack of Growth,Personal Reasons,Medium,FALSE,2,4.5,TRUE,TRUE,FALSE,8,10,Medium,Mentorship,4/4/2030,TRUE
3287,Employee_3287,Operations,Intern,48,Non-binary,3.6,0.76,0.53,Work-Life Balance,Better Opportunity,High,FALSE,10,3,TRUE,FALSE,TRUE,10,14,Low,Training,4/5/2030,TRUE
3288,Employee_3288,Operations,Manager,44,Male,14,0.61,0.8,Burnout,Relocation,Medium,TRUE,3,4.2,FALSE,FALSE,FALSE,10,14,Medium,None,4/6/2030,TRUE
3289,Employee_3289,Finance,Manager,50,Non-binary,2.3,0.6,0.97,Cultural Issues,Compensation,High,FALSE,5,2.3,FALSE,FALSE,TRUE,10,6,Low,Salary Adjustment,4/7/2030,FALSE
3290,Employee_3290,Marketing,Analyst,30,Male,18.8,0.44,0.99,Burnout,Relocation,High,FALSE,1,2.2,FALSE,TRUE,FALSE,10,11,Low,Training,4/8/2030,TRUE
3291,Employee_3291,HR,Lead,28,Non-binary,16.6,0.92,0.75,Management Conflict,Better Opportunity,Low,FALSE,6,4.2,FALSE,FALSE,FALSE,8,14,Medium,Salary Adjustment,4/9/2030,FALSE
3292,Employee_3292,HR,Lead,25,Female,17.2,0.27,0.44,Cultural Issues,Relocation,Low,TRUE,4,3.1,TRUE,FALSE,TRUE,7,11,High,None,4/10/2030,TRUE
3293,Employee_3293,Sales,Intern,26,Male,18.2,0.9,0.38,Work-Life Balance,Personal Reasons,High,TRUE,7,3.2,TRUE,FALSE,TRUE,7,5,Medium,None,4/11/2030,TRUE
3294,Employee_3294,Sales,Manager,26,Male,8.5,0.5,0.96,Lack of Growth,Compensation,Low,FALSE,3,3.7,TRUE,FALSE,TRUE,10,7,High,Salary Adjustment,4/12/2030,FALSE
3295,Employee_3295,HR,Senior Developer,32,Male,17,0.9,0.6,Cultural Issues,Burnout,Medium,FALSE,7,5,TRUE,TRUE,TRUE,6,0,Low,Mentorship,4/13/2030,TRUE
3296,Employee_3296,Sales,Senior Developer,49,Male,3.6,0.78,0.44,Cultural Issues,Relocation,High,FALSE,3,2.5,TRUE,FALSE,TRUE,7,2,Low,Promotion Offered,4/14/2030,TRUE
3297,Employee_3297,Marketing,Intern,37,Non-binary,0.9,0.28,0.95,Better Opportunity,Burnout,High,FALSE,10,2.9,TRUE,TRUE,FALSE,10,7,High,Promotion Offered,4/15/2030,TRUE
3298,Employee_3298,IT,Manager,51,Non-binary,15.8,0.87,0.37,Work-Life Balance,Compensation,High,FALSE,4,3.9,TRUE,TRUE,FALSE,7,1,Low,None,4/16/2030,TRUE
3299,Employee_3299,Marketing,Analyst,25,Male,2,0.75,0.81,Cultural Issues,Burnout,Medium,TRUE,2,4.1,FALSE,FALSE,TRUE,6,8,Low,Training,4/17/2030,FALSE
3300,Employee_3300,HR,Analyst,23,Male,19.8,0.23,0.74,Work-Life Balance,Relocation,High,TRUE,10,4.1,TRUE,TRUE,FALSE,8,12,Medium,Salary Adjustment,4/18/2030,FALSE
3301,Employee_3301,HR,Analyst,24,Male,13.7,0.31,0.36,Lack of Growth,Better Opportunity,Low,TRUE,3,3.8,TRUE,FALSE,TRUE,9,1,Medium,Training,4/19/2030,FALSE
3302,Employee_3302,Marketing,Senior Developer,42,Non-binary,15.2,0.71,0.54,Cultural Issues,Personal Reasons,Medium,FALSE,8,3.8,FALSE,TRUE,TRUE,6,12,Low,Salary Adjustment,4/20/2030,FALSE
3303,Employee_3303,Sales,Manager,27,Male,5.3,0.73,0.4,Lack of Growth,Personal Reasons,High,TRUE,4,2.4,TRUE,FALSE,FALSE,7,8,Medium,Training,4/21/2030,FALSE
3304,Employee_3304,Sales,Manager,39,Male,13.6,0.8,0.72,Burnout,Burnout,Medium,FALSE,3,4.5,FALSE,TRUE,FALSE,5,11,Low,Salary Adjustment,4/22/2030,FALSE
3305,Employee_3305,Operations,Senior Developer,26,Male,1.3,0.78,0.63,Cultural Issues,Personal Reasons,Medium,TRUE,3,2,TRUE,TRUE,TRUE,7,6,Low,None,4/23/2030,FALSE
3306,Employee_3306,HR,Analyst,30,Non-binary,16.8,0.73,0.3,Management Conflict,Personal Reasons,Low,FALSE,6,3.3,FALSE,FALSE,TRUE,5,3,High,Mentorship,4/24/2030,TRUE
3307,Employee_3307,Finance,Analyst,41,Female,3.8,0.81,0.98,Better Opportunity,Better Opportunity,Low,TRUE,1,2.6,FALSE,FALSE,FALSE,6,2,Medium,Promotion Offered,4/25/2030,TRUE
3308,Employee_3308,Operations,Intern,49,Female,14.1,0.66,0.54,Better Opportunity,Burnout,Low,FALSE,3,2.3,TRUE,TRUE,FALSE,9,7,Medium,Training,4/26/2030,TRUE
3309,Employee_3309,Sales,Lead,47,Non-binary,4.9,0.41,0.48,Better Opportunity,Better Opportunity,High,TRUE,2,3,FALSE,TRUE,FALSE,9,9,Low,Promotion Offered,4/27/2030,FALSE
3310,Employee_3310,Marketing,Executive,39,Female,1.8,0.93,0.46,Lack of Growth,Better Opportunity,High,TRUE,6,4,FALSE,FALSE,TRUE,5,14,High,Training,4/28/2030,FALSE
3311,Employee_3311,Sales,Lead,40,Male,9.9,0.21,0.41,Work-Life Balance,Compensation,Low,FALSE,3,3.5,FALSE,TRUE,TRUE,8,12,Medium,None,4/29/2030,TRUE
3312,Employee_3312,Marketing,Manager,24,Male,3.8,0.49,1,Better Opportunity,Burnout,Low,FALSE,7,4.6,FALSE,TRUE,TRUE,5,12,Medium,None,4/30/2030,FALSE
3313,Employee_3313,Operations,Manager,30,Non-binary,14.7,0.78,0.51,Burnout,Better Opportunity,High,FALSE,4,3.8,TRUE,TRUE,TRUE,5,10,Low,Training,5/1/2030,TRUE
3314,Employee_3314,HR,Manager,57,Non-binary,5.1,0.54,0.58,Cultural Issues,Relocation,Low,FALSE,8,2.8,FALSE,FALSE,TRUE,10,13,Medium,Training,5/2/2030,FALSE
3315,Employee_3315,Sales,Lead,52,Female,7.2,0.22,0.91,Cultural Issues,Personal Reasons,Medium,FALSE,8,3.5,FALSE,TRUE,TRUE,6,13,Medium,Training,5/3/2030,FALSE
3316,Employee_3316,Marketing,Executive,38,Female,11.6,0.25,0.75,Management Conflict,Burnout,Medium,TRUE,2,2.7,TRUE,FALSE,FALSE,7,6,Low,None,5/4/2030,TRUE
3317,Employee_3317,HR,Intern,44,Male,6.1,0.72,0.56,Lack of Growth,Compensation,Medium,TRUE,8,2.5,TRUE,FALSE,FALSE,8,9,High,Mentorship,5/5/2030,FALSE
3318,Employee_3318,Finance,Lead,55,Non-binary,7.9,0.97,0.93,Cultural Issues,Better Opportunity,High,TRUE,3,4.9,FALSE,TRUE,FALSE,10,11,Medium,Mentorship,5/6/2030,TRUE
3319,Employee_3319,Marketing,Executive,26,Female,16.4,0.64,0.82,Cultural Issues,Relocation,Low,FALSE,8,3.4,FALSE,FALSE,FALSE,10,13,Low,Training,5/7/2030,TRUE
3320,Employee_3320,Operations,Analyst,36,Female,4,0.61,0.46,Management Conflict,Personal Reasons,Medium,TRUE,1,4,TRUE,FALSE,TRUE,5,0,Low,Salary Adjustment,5/8/2030,FALSE
3321,Employee_3321,Finance,Analyst,24,Male,2.1,0.45,0.75,Management Conflict,Personal Reasons,High,TRUE,4,4.6,TRUE,FALSE,FALSE,6,10,High,Mentorship,5/9/2030,TRUE
3322,Employee_3322,Finance,Manager,40,Male,6.9,0.41,0.95,Work-Life Balance,Relocation,Low,TRUE,5,3,FALSE,FALSE,TRUE,10,6,High,None,5/10/2030,FALSE
3323,Employee_3323,IT,Senior Developer,49,Male,8.8,0.22,0.65,Work-Life Balance,Burnout,Low,TRUE,2,4.4,TRUE,FALSE,TRUE,8,0,Low,None,5/11/2030,FALSE
3324,Employee_3324,Sales,Manager,24,Male,11.1,0.42,0.81,Work-Life Balance,Personal Reasons,Medium,FALSE,1,4.4,FALSE,FALSE,FALSE,9,0,Low,None,5/12/2030,TRUE
3325,Employee_3325,Marketing,Senior Developer,59,Female,7.8,0.56,0.98,Cultural Issues,Personal Reasons,Low,FALSE,0,4.5,FALSE,FALSE,FALSE,9,14,Low,Promotion Offered,5/13/2030,TRUE
3326,Employee_3326,Finance,Executive,25,Non-binary,15.9,0.36,0.78,Management Conflict,Personal Reasons,Low,TRUE,10,2.6,TRUE,FALSE,TRUE,6,10,Medium,Promotion Offered,5/14/2030,FALSE
3327,Employee_3327,IT,Analyst,45,Non-binary,1.3,0.27,0.37,Burnout,Better Opportunity,Medium,TRUE,6,4.9,FALSE,TRUE,FALSE,8,4,Medium,None,5/15/2030,FALSE
3328,Employee_3328,Operations,Lead,52,Male,8.9,0.77,0.47,Lack of Growth,Better Opportunity,Medium,TRUE,3,2.8,TRUE,FALSE,TRUE,7,9,Medium,Mentorship,5/16/2030,TRUE
3329,Employee_3329,HR,Senior Developer,32,Male,8,0.92,0.72,Work-Life Balance,Personal Reasons,Low,TRUE,7,4.3,TRUE,TRUE,FALSE,6,4,Medium,Promotion Offered,5/17/2030,FALSE
3330,Employee_3330,Marketing,Executive,58,Female,13.1,0.95,0.49,Burnout,Compensation,High,TRUE,7,2.5,TRUE,FALSE,FALSE,10,11,High,Salary Adjustment,5/18/2030,TRUE
3331,Employee_3331,Finance,Analyst,22,Male,19.3,0.69,0.97,Better Opportunity,Personal Reasons,High,TRUE,7,4.8,TRUE,FALSE,TRUE,10,1,Medium,Training,5/19/2030,FALSE
3332,Employee_3332,Sales,Lead,30,Non-binary,10.5,0.24,0.58,Cultural Issues,Burnout,Medium,FALSE,1,3.3,FALSE,TRUE,FALSE,7,6,Low,Promotion Offered,5/20/2030,TRUE
3333,Employee_3333,IT,Senior Developer,38,Male,19.7,0.79,0.62,Lack of Growth,Compensation,Low,TRUE,4,4,FALSE,TRUE,TRUE,5,2,Medium,Promotion Offered,5/21/2030,TRUE
3334,Employee_3334,Finance,Manager,22,Non-binary,6.4,0.29,0.79,Cultural Issues,Burnout,Medium,TRUE,7,4.6,FALSE,TRUE,TRUE,7,14,High,Mentorship,5/22/2030,FALSE
3335,Employee_3335,Sales,Manager,24,Male,1.1,0.74,0.67,Burnout,Relocation,High,TRUE,9,2.8,FALSE,TRUE,FALSE,6,10,Low,Mentorship,5/23/2030,TRUE
3336,Employee_3336,Finance,Manager,47,Male,3.7,0.82,0.57,Work-Life Balance,Relocation,High,TRUE,1,3.2,FALSE,TRUE,TRUE,8,10,Medium,Salary Adjustment,5/24/2030,FALSE
3337,Employee_3337,Marketing,Executive,52,Non-binary,8.2,0.78,0.35,Burnout,Better Opportunity,Low,TRUE,1,2.9,TRUE,TRUE,FALSE,7,0,Medium,Salary Adjustment,5/25/2030,FALSE
3338,Employee_3338,Marketing,Manager,47,Female,6.7,0.96,0.72,Burnout,Better Opportunity,Medium,TRUE,0,2.8,FALSE,FALSE,FALSE,5,6,Low,Salary Adjustment,5/26/2030,TRUE
3339,Employee_3339,Marketing,Intern,44,Female,2.4,0.79,0.91,Cultural Issues,Better Opportunity,Medium,TRUE,5,3.5,FALSE,TRUE,FALSE,8,10,Low,Salary Adjustment,5/27/2030,TRUE
3340,Employee_3340,Operations,Analyst,51,Male,8.9,0.75,0.78,Work-Life Balance,Relocation,High,TRUE,4,3.6,TRUE,FALSE,FALSE,9,3,Low,Promotion Offered,5/28/2030,FALSE
3341,Employee_3341,Operations,Executive,31,Male,7.1,0.41,0.57,Cultural Issues,Burnout,Medium,TRUE,0,2.2,TRUE,TRUE,TRUE,9,3,High,Salary Adjustment,5/29/2030,TRUE
3342,Employee_3342,IT,Lead,29,Non-binary,2.9,0.94,0.39,Work-Life Balance,Compensation,Medium,TRUE,10,4,TRUE,TRUE,TRUE,8,2,High,Salary Adjustment,5/30/2030,TRUE
3343,Employee_3343,Marketing,Manager,46,Non-binary,6.3,0.34,0.87,Management Conflict,Better Opportunity,Medium,FALSE,7,3.3,TRUE,FALSE,FALSE,10,6,High,None,5/31/2030,FALSE
3344,Employee_3344,Sales,Analyst,43,Male,17.8,0.92,0.96,Management Conflict,Relocation,Low,TRUE,7,4.7,FALSE,FALSE,FALSE,10,1,Low,Promotion Offered,6/1/2030,TRUE
3345,Employee_3345,Finance,Senior Developer,36,Non-binary,6.4,0.45,0.57,Management Conflict,Better Opportunity,High,TRUE,4,4.7,TRUE,TRUE,TRUE,6,6,Medium,Promotion Offered,6/2/2030,FALSE
3346,Employee_3346,HR,Manager,31,Female,14.4,0.3,0.81,Management Conflict,Personal Reasons,Medium,FALSE,10,4.2,FALSE,FALSE,TRUE,7,11,Low,Promotion Offered,6/3/2030,TRUE
3347,Employee_3347,Sales,Analyst,41,Female,12.4,0.86,0.59,Management Conflict,Compensation,Low,TRUE,2,4.6,TRUE,TRUE,FALSE,7,9,Medium,Training,6/4/2030,TRUE
3348,Employee_3348,Operations,Intern,44,Non-binary,8.8,0.2,0.65,Better Opportunity,Burnout,Medium,TRUE,7,4.8,TRUE,TRUE,FALSE,10,7,Medium,Salary Adjustment,6/5/2030,TRUE
3349,Employee_3349,Operations,Senior Developer,22,Non-binary,5.2,0.87,0.89,Cultural Issues,Better Opportunity,Medium,TRUE,2,3.7,TRUE,FALSE,FALSE,8,1,Low,Salary Adjustment,6/6/2030,FALSE
3350,Employee_3350,Sales,Intern,23,Non-binary,7.7,0.41,0.36,Burnout,Personal Reasons,High,TRUE,3,4.9,FALSE,TRUE,FALSE,7,7,High,Salary Adjustment,6/7/2030,TRUE
3351,Employee_3351,Operations,Lead,40,Female,12,0.91,0.67,Management Conflict,Personal Reasons,Low,FALSE,10,4.9,FALSE,FALSE,TRUE,9,6,Low,Mentorship,6/8/2030,TRUE
3352,Employee_3352,Marketing,Analyst,35,Male,7.3,0.75,0.45,Better Opportunity,Compensation,Medium,TRUE,6,2.3,FALSE,FALSE,FALSE,8,9,Medium,Mentorship,6/9/2030,FALSE
3353,Employee_3353,IT,Intern,29,Non-binary,4.7,0.73,0.54,Better Opportunity,Relocation,High,TRUE,6,3.6,TRUE,FALSE,FALSE,10,7,Low,Mentorship,6/10/2030,FALSE
3354,Employee_3354,Finance,Lead,59,Non-binary,2.8,0.49,0.75,Cultural Issues,Relocation,Low,TRUE,3,2.3,FALSE,TRUE,FALSE,7,2,Low,Training,6/11/2030,FALSE
3355,Employee_3355,IT,Analyst,33,Non-binary,17.7,0.25,0.32,Cultural Issues,Better Opportunity,Medium,TRUE,8,4.1,TRUE,TRUE,TRUE,5,5,Medium,Salary Adjustment,6/12/2030,TRUE
3356,Employee_3356,Finance,Analyst,47,Male,9.1,0.86,0.72,Work-Life Balance,Better Opportunity,High,TRUE,5,4.3,FALSE,FALSE,FALSE,10,0,Low,Promotion Offered,6/13/2030,FALSE
3357,Employee_3357,Finance,Intern,48,Non-binary,12.7,0.34,0.5,Work-Life Balance,Relocation,Medium,FALSE,7,4.7,TRUE,TRUE,TRUE,10,6,High,Promotion Offered,6/14/2030,FALSE
3358,Employee_3358,IT,Analyst,50,Non-binary,10.1,0.5,0.77,Management Conflict,Burnout,Medium,FALSE,6,4,FALSE,TRUE,FALSE,6,10,High,None,6/15/2030,FALSE
3359,Employee_3359,Sales,Manager,36,Female,17.5,0.68,0.4,Lack of Growth,Burnout,Low,TRUE,3,3.4,FALSE,FALSE,FALSE,5,3,High,Mentorship,6/16/2030,TRUE
3360,Employee_3360,Finance,Analyst,22,Non-binary,11.2,0.59,0.82,Work-Life Balance,Personal Reasons,High,FALSE,1,2.5,TRUE,FALSE,TRUE,10,3,Medium,Training,6/17/2030,FALSE
3361,Employee_3361,IT,Executive,49,Female,9.9,0.36,0.75,Lack of Growth,Compensation,Low,FALSE,10,2.4,TRUE,TRUE,FALSE,5,11,Low,None,6/18/2030,FALSE
3362,Employee_3362,Finance,Lead,24,Male,18.5,0.31,0.98,Burnout,Burnout,Medium,FALSE,1,3.5,FALSE,FALSE,FALSE,7,11,Low,Training,6/19/2030,FALSE
3363,Employee_3363,HR,Analyst,39,Non-binary,14.5,0.3,0.94,Work-Life Balance,Better Opportunity,High,TRUE,7,4.5,FALSE,TRUE,TRUE,8,13,High,Promotion Offered,6/20/2030,FALSE
3364,Employee_3364,Sales,Executive,55,Non-binary,2.7,0.89,0.5,Burnout,Burnout,Medium,TRUE,7,4.3,FALSE,TRUE,TRUE,9,8,Medium,Salary Adjustment,6/21/2030,TRUE
3365,Employee_3365,Marketing,Analyst,53,Female,4,0.23,0.32,Better Opportunity,Compensation,Medium,FALSE,0,4.6,TRUE,FALSE,TRUE,8,6,High,Promotion Offered,6/22/2030,FALSE
3366,Employee_3366,Finance,Analyst,50,Male,15.8,0.98,0.76,Better Opportunity,Better Opportunity,Medium,FALSE,0,4.4,TRUE,FALSE,TRUE,7,7,High,Promotion Offered,6/23/2030,FALSE
3367,Employee_3367,HR,Intern,46,Male,16.8,0.36,0.72,Burnout,Compensation,High,TRUE,3,2.6,FALSE,TRUE,FALSE,7,5,High,Mentorship,6/24/2030,TRUE
3368,Employee_3368,Marketing,Manager,47,Female,11.1,0.29,0.32,Better Opportunity,Relocation,Medium,FALSE,0,2.6,FALSE,TRUE,FALSE,9,1,High,Promotion Offered,6/25/2030,FALSE
3369,Employee_3369,Marketing,Lead,29,Male,11.3,0.66,0.39,Burnout,Compensation,High,TRUE,9,3.4,FALSE,TRUE,TRUE,5,2,Medium,Training,6/26/2030,FALSE
3370,Employee_3370,Finance,Manager,40,Male,12.8,0.26,0.71,Lack of Growth,Compensation,Medium,TRUE,0,2.6,TRUE,FALSE,FALSE,5,3,Medium,Salary Adjustment,6/27/2030,FALSE
3371,Employee_3371,IT,Senior Developer,43,Male,9.1,0.68,0.94,Management Conflict,Compensation,Low,FALSE,9,2.6,TRUE,FALSE,FALSE,8,1,High,Mentorship,6/28/2030,FALSE
3372,Employee_3372,Finance,Intern,50,Male,13.8,0.88,0.93,Burnout,Better Opportunity,High,TRUE,10,2.8,TRUE,FALSE,FALSE,6,10,Medium,None,6/29/2030,FALSE
3373,Employee_3373,HR,Intern,54,Male,2.6,0.24,0.41,Work-Life Balance,Compensation,Medium,FALSE,4,2.1,TRUE,FALSE,FALSE,7,0,High,Promotion Offered,6/30/2030,TRUE
3374,Employee_3374,Marketing,Manager,59,Male,19.2,0.84,0.57,Work-Life Balance,Compensation,Low,FALSE,0,3.7,TRUE,TRUE,FALSE,9,12,High,Mentorship,7/1/2030,FALSE
3375,Employee_3375,Finance,Intern,56,Male,15.1,0.52,0.33,Lack of Growth,Personal Reasons,High,FALSE,9,3.2,TRUE,TRUE,FALSE,8,8,High,Mentorship,7/2/2030,FALSE
3376,Employee_3376,IT,Manager,24,Male,12.8,0.33,0.63,Burnout,Better Opportunity,Low,TRUE,5,2.7,TRUE,TRUE,FALSE,9,12,High,Mentorship,7/3/2030,TRUE
3377,Employee_3377,Finance,Intern,40,Non-binary,6.7,0.34,0.83,Better Opportunity,Compensation,Medium,FALSE,3,2.4,TRUE,TRUE,TRUE,5,11,Low,Training,7/4/2030,TRUE
3378,Employee_3378,Sales,Analyst,31,Female,3.6,0.94,0.85,Management Conflict,Burnout,Low,TRUE,9,3.4,FALSE,FALSE,FALSE,10,9,Low,None,7/5/2030,TRUE
